RecID,InstAbbr,InstName,InstPlace,InstLand,NumberEntry,NameArchiveSet,ArchivePart,Specification,LogbookIdent,LogbookLanguage,EnteredBy,DASnumber,ImageNumber,VoyageFrom,VoyageTo,ShipName,ShipType,Company,OtherShipInformation,Nationality,Name1,Rank1,Name2,Rank2,Name3,Rank3,ZeroMeridian,StartDay,TimeGen,ObsGen,ReferenceCourse,ReferenceWindDirection,DistUnits,DistToLandmarkUnits,DistTravelledUnits,LongitudeUnits,VoyageIni,UnitsOfMeasurement,Calendar,Year,Month,Day,DayOfTheWeek,PartDay,TimeOB,Watch,Glasses,UTC,CMG,ShipSpeed,Distance,drLatDeg,drLatMin,drLatSec,drLatHem,drLongDeg,drLongMin,drLongSec,drLongHem,LatDeg,LatMin,LatSec,LatHem,LongDeg,LongMin,LongSec,LongHem,Lat3,Lon3,LatInd,LonInd,PosCoastal,EncName,EncNat,EncRem,Anchored,AnchorPlace,LMname1,LMdirection1,LMdistance1,LMname2,LMdirection2,LMdistance2,LMname3,LMdirection3,LMdistance3,EstError,ApplError,WindDirection,AllWindDirections,WindForce,WindForceScale,AllWindForces,WindScale,Weather,ShapeClouds,DirClouds,Clearness,PrecipitationDescriptor,CloudFrac,Gusts,Rain,Fog,Snow,Thunder,Hail,SeaIce,Duplicate,Release,SSTReading,SSTReadingUnits,StateSea,CurrentDir,CurrentSpeed,TairReading,AirThermReadingUnits,ProbTair,BaroReading,AirPressureReadingUnits,BarometerType,BarTempReading,BarTempReadingUnits,HumReading,HumidityUnits,HumidityMethod,PumpWater,WaterAtThePumpUnits,LifeOnBoard,LifeOnBoardMemo,Cargo,CargoMemo,ShipAndRig,ShipAndRigMemo,Biology,BiologyMemo,WarsAndFights,WarsAndFightsMemo,Illustrations,TrivialCorrection,OtherRem
15056,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,3,22,Wednesday,,12,,NA,1769032221,W,NA,57,25,21,0,S,129,52,0,W,NA,NA,NA,,NA,NA,NA,,-25.35,-129.867,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NNW,NbE-NNW,fresh breeze,NA,"first part calm, night squally, am fresh breeze",,,,,cloudy,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15057,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,3,23,Thursday,,12,,NA,1769032321,N13W,NA,49,24,43,0,S,130,8,0,W,NA,NA,NA,,NA,NA,NA,,-24.7167,-130.133,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WbN,NbW-WbN,fresh gales,NA,"fresh gales and squally in first part, remainder fresh gales",,,,,cloudy,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15058,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,3,24,Friday,,12,,NA,1769032421,NWbN1/4E,NA,99,23,23,0,S,129,2,0,W,NA,NA,NA,,NA,NA,NA,,-23.3833,-129.033,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NW,WNW-NW,fresh gales,NA,fresh gales,,,,,cloudy,some rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15059,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,3,25,Saturday,,12,,NA,1769032521,NE1/2N,NA,95,22,11,0,S,127,55,0,W,NA,NA,NA,,NA,NA,NA,,-22.1833,-127.917,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WbN,NWbN-WbN,,NA,first part fresh breezes,,,,,"first part dark cloudy, remiander fair and cloudy",rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15060,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,3,26,Sunday,,12,,NA,1769032621,,NA,NA,NA,NA,NA,,127,43,0,W,NA,NA,NA,,NA,NA,NA,,-21.61,-127.717,3,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,NW-W,squally,NA,squally,,,,,,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15061,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,3,27,Monday,,12,,NA,1769032721,N1/4E,NA,30,21,2,0,S,127,38,0,W,NA,NA,NA,,NA,NA,NA,,-21.0333,-127.633,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,variable,variable,variable,NA,variable,,,,,variable,showers of rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15062,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,3,28,Tuesday,,12,,NA,1769032821,NNW,NA,37,20,28,0,S,127,50,0,W,NA,NA,NA,,NA,NA,NA,,-20.4667,-127.833,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SSW,W-SSW,little wind,NA,little wind,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15063,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,3,29,Wednesday,,12,,NA,1769032921,N75W,NA,55,20,14,0,S,128,45,0,W,NA,NA,NA,,NA,NA,NA,,-20.2333,-128.75,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,E,E,little wind,NA,little wind,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15064,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,3,30,Thursday,,12,,NA,1769033021,N40W,NA,53,19,34,0,S,129,27,0,W,NA,NA,NA,,NA,NA,NA,,-19.5667,-129.45,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SSE,calm. variable. SSE,gentle breezes,NA,"first part calm, night variable winds, am gentle breezes",,,,,cloudy,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15065,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,3,31,Friday,,12,,NA,1769033121,N75:45W,NA,111,19,7,0,S,131,21,0,W,NA,NA,NA,,NA,NA,NA,,-19.1167,-131.35,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,S,S,steady breeze,NA,steady breeze,,,,,fine and pleasant,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15066,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,4,1,Saturday,,12,,NA,1769040121,W,NA,122,19,7,0,S,133,28,0,W,NA,NA,NA,,NA,NA,NA,,-19.1167,-133.467,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,E1/2N,SE-E1/2N,steady fresh trade,NA,steady fresh trade,,,,,fine,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15067,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,4,2,Sunday,,12,,NA,1769040221,N86 1/2W,NA,118,19,0,0,S,135,33,0,W,NA,NA,NA,,NA,NA,NA,,-19,-135.55,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,E,E,fresh trade,NA,fresh trade,,,,,fine and pleasant,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15068,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,4,3,Monday,,12,,NA,1769040321,N82:45W,NA,110,18,46,0,S,137,29,0,W,NA,NA,NA,,NA,NA,NA,,-18.7667,-137.483,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,E,E,steady fresh breeze,NA,"first and latter steady fresh breeze, middle sometimes squally, other times little winds",,,,,cloudy,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15069,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,4,4,Tuesday,,12,,NA,1769040421,N88W,NA,114,18,42,0,S,139,29,0,W,NA,NA,NA,,NA,NA,NA,,-18.7,-139.483,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,EbS,E. EbS,steady fresh trade,NA,steady fresh trade,,,,,clear,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15070,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,4,5,Wednesday,,12,,NA,1769040521,N77:30W,NA,79,18,25,0,S,140,51,0,W,NA,NA,NA,,NA,NA,NA,,-18.4167,-140.85,1,1,0,,,,0,,Island of Thrum Cap,N62W,7,,,NA,,,NA,,,E,E,fresh gales,NA,fresh gales,,,,,fine,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15071,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,4,6,Thursday,,12,,NA,1769040621,N85W,NA,94,18,19,0,S,142,29,0,W,NA,NA,NA,,NA,NA,NA,,-18.3167,-142.483,1,1,0,,,,0,,Bow Island (Hao),,NA,,,NA,,,NA,,,E,E,fresh trade,NA,fresh trade,,,,,fine and pleasant,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15072,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,1,Friday,,12,,NA,1769090122,S29E,NA,50,40,12,0,S,146,29,0,W,NA,NA,NA,,NA,NA,NA,,-40.2,-146.483,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,very strong gales,NA,very strong gales and squalls,,,,,,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,great sea from the W,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15073,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,2,Saturday,,12,,NA,1769090222,N54:30E,NA,46,39,45,0,S,145,39,0,W,NA,NA,NA,,NA,NA,NA,,-39.75,-145.65,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,more moderate,NA,"very strong gales, heavy squalls of wind, noon more moderate",,,,,,hail and rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,great sea from WSW,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15074,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,3,Sunday,,12,,NA,1769090322,N ,NA,50,38,54,0,S,145,39,0,W,NA,NA,NA,,NA,NA,NA,,-38.9,-145.65,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,moderate,NA,"fore and middle fresh gales with hard squalls, latter more moderate",,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15075,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,4,Monday,,12,,NA,1769090422,NbE,NA,26,38,29,0,S,145,32,0,W,NA,NA,NA,,NA,NA,NA,,-38.4833,-145.533,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,little wind,NA,"first and latter little winds, night calm",,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,1,
15076,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,5,Tuesday,,12,,NA,1769090522,N32W,NA,44,37,52,0,S,146,2,0,W,NA,NA,NA,,NA,NA,NA,,-37.8667,-146.033,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NW,W-NW,fresh breezes,NA,fresh breezes,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15077,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,6,Wednesday,,12,,NA,1769090622,S87:30W,NA,70,37,49,0,S,147,30,0,W,NA,NA,NA,,NA,NA,NA,,-37.8167,-147.5,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,,,fresh gales,NA,fresh gales and squally,,,,,,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15078,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,7,Thursday,,12,,NA,1769090722,S80W,NA,15,37,52,0,S,147,49,0,W,NA,NA,NA,,NA,NA,NA,,-37.8667,-147.817,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,hard gales,NA,"fresh gales and hard squalls, noon hard gales and squally",,,,,,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15079,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,8,Friday,,12,,NA,1769090822,N1/4E,NA,76,36,36,0,S,147,40,0,W,NA,NA,NA,,NA,NA,NA,,-36.6,-147.667,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,more moderate,NA,"very strong gales and squally, am more moderate",,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,great sea,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15080,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,9,Saturday,,12,,NA,1769090922,N77W,NA,76,36,19,0,S,149,12,0,W,NA,NA,NA,,NA,NA,NA,,-36.3167,-149.2,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SE,SE,moderate breezes,NA,moderate breezes,,,,,"dark cloudy, sometimes hazy",drizzling rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15081,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,10,Sunday,,12,,NA,1769091022,N52W,NA,97,35,19,0,S,150,46,0,W,NA,NA,NA,,NA,NA,NA,,-35.3167,-150.767,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WSW,S-WSW,fresh breezes,NA,fresh breezes,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15082,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,11,Monday,,12,,NA,1769091122,N43W,NA,87,34,15,0,S,152,0,0,W,NA,NA,NA,,NA,NA,NA,,-34.25,-152,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SW,SW,fresh breezes,NA,fresh breezes,,,,,thick hazy weather,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15083,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,12,Tuesday,,12,,NA,1769091222,N30W,NA,73,33,12,0,S,152,44,0,W,NA,NA,NA,,NA,NA,NA,,-33.2,-152.733,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,fresh breezes,NA,fresh breezes,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,swell from SSW,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15084,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,13,Wednesday,,12,,NA,1769091322,NNW,NA,74,32,3,0,S,153,16,0,W,NA,NA,NA,,NA,NA,NA,,-32.05,-153.267,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WSW,SW. WSW,gentle breezes,NA,gentle breezes,,,,,some flying showers,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15085,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,14,Thursday,,12,,NA,1769091422,S86W,NA,33,32,5,0,S,153,54,0,W,NA,NA,NA,,NA,NA,NA,,-32.0833,-153.9,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,variable,variable,gentle breezes,NA,gentle breezes sometimes calm,,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,swell from the SSW,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15086,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,15,Friday,,12,,NA,1769091522,S77W,NA,139,32,36,0,S,156,34,0,W,NA,NA,NA,,NA,NA,NA,,-32.6,-156.567,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SE,NE-SE,strong gales,NA,"first part moderate, reiander strong gales and squally",,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15087,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tahiti,New Zealand,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690901,standard,2,1769,9,16,Saturday,,12,,NA,1769091623,WSW,NA,100,31,45,0,S,158,16,0,W,NA,NA,NA,,NA,NA,NA,,-31.75,-158.267,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WSW,SSE. S. WSW,more moderate,NA,"first part very strong gales, remiander more moderate",,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,large swell from the S,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15088,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Cape of Good Hope,UK,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710417,standard,2,1771,5,23,Thursday,,12,,NA,1771052314,N25W,NA,56,7,49,0,N,26,2,0,W,NA,NA,NA,,NA,NA,NA,,7.81667,-26.0333,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NE,E-NE,little wind,NA,little wind from the E,,,,,hazy,frequent showers of rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15089,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Cape of Good Hope,UK,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17710417,standard,2,1771,5,24,Friday,,12,,NA,1771052414,N54W,NA,92,8,42,0,N,27,18,0,W,NA,NA,NA,,NA,NA,NA,,8.7,-27.3,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NNE,NE. NNE,fresh breezes,NA,"first part moderate breezes, latter fresh breezes",,,,,"first part hazy, latter fair",rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
